_MCATE_CD_NM,SEXDSTN_CD,BIRTH_YEAR,MRRG_AT_CD,CHLDRN_AT_CD,FAMILY_TY_NM,OC_AREA_CD,ANSWRR_OC_AREA_NM,OCCP_CL_NM,MT_AVRG_HSHLD_INCOME_DGREE_NM,COM_AT,TOUR_PD,LDGS_NM,LDGS_ADDR,LDGS_ROAD_NM_ADDR,GSRM_SCALE_CN,LDGS_GRAD_VALUE,LDGMNT_TY_NM,LDGS_AVRG_PRC,LDGS_MIN_PRC,LDGS_MXMM_PRC,LDGS_AVRG_SCORE_CO,COM_TY,여행유형,나이,나이대
15063,F,2001,미혼,X,4,경기,수원시,대학(원)생,600만원,Y,2021,한화리조트 해운대,부산,부산광역시 해운대구 마린시티3로 52,200개 이상,성급없음,휴양콘도미니엄업,320737,139937,602000,9,"부모님, 형제/자매",효도여행,21,20대
15064,F,1965,미혼,X,3,서울,동작구,판매/서비스직,600만원,Y,2018,한화리조트 해운대,부산,부산광역시 해운대구 마린시티3로 52,200개 이상,성급없음,휴양콘도미니엄업,320737,139937,602000,9,"부모님, 형제/자매",효도여행,54,50대
15084,F,1985,미혼,X,2,서울,강서구,사무직,600만원,Y,2021,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,부모님,효도여행,37,30대
15086,M,1978,기혼,"영/유아, 초등학생",4,대구,동구,사무직,600만원,Y,2021,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"부모님, 배우자, 자녀",효도여행,44,40대
15089,F,1997,미혼,X,4,광주,광산구,판매/서비스직,600만원,Y,2020,토요코인 해운대 2,부산,부산 해운대구 해운대해변로237번길 5,200개 이상,2성,관광호텔업,162510,70224,287375,7,"부모님, 친구, 연인",효도여행,24,20대
15111,M,1957,기혼,결혼하지 않은 성인,3,경기,용인시,전문직,600만원,Y,2022,그랜드 조선 부산,부산,부산 해운대구 해운대해변로 292,200개 이상,5성,관광호텔업,615915,219999,990000,9,"배우자, 부모님",효도여행,66,60대
15113,F,1980,미혼,X,1,서울,마포구,사무직,600만원,Y,2021,웨스틴 조선 호텔 부산,부산,부산 해운대구 동백로 67,200개 이상,5성,관광호텔,465424,129523,990990,8,부모님,효도여행,42,40대
15129,F,1980,기혼,자녀가 없음,1,경기,고양시,자유직,600만원,Y,2021,아난티 힐튼 부산,부산,부산 기장군 기장읍 기장해안로 268-32,200개 이상,5성,관광호텔업,587643,383350,990000,9,"형제/자매, 부모님",효도여행,42,40대
15170,F,1989,미혼,X,4,서울,동작구,무직,600만원,Y,2020,라마다 앙코르 해운대,부산,부산 해운대구 구남로 9,200개 이상,4성,일반호텔,200891,83700,480000,9,"형제/자매, 부모님",효도여행,32,30대
15179,M,1991,기혼,"영/유아, 초등학생",3,서울,송파구,사무직,600만원,Y,2021,호텔 농심,부산,부산 동래구 금강공원로20번길 23,200개 이상,5성,관광호텔업,195427,52941,423500,9,"부모님, 배우자, 자녀",효도여행,31,30대
15207,M,1979,기혼,"영/유아, 초등학생",4,부산,남구,사무직,600만원,Y,2020,한화리조트 백암온천,경북,경북 울진군 온정면 온천로 129-13,200개 이상,성급없음,휴양콘도미니엄업,152140,83000,264000,9,부모님,효도여행,42,40대
15208,M,1969,기혼,대학/대학원생 자녀,4,경기,화성시,사무직,600만원,Y,2021,한화리조트 백암온천,경북,경북 울진군 온정면 온천로 129-13,200개 이상,성급없음,휴양콘도미니엄업,152140,83000,264000,9,"배우자, 부모님",효도여행,53,50대
15211,F,1979,기혼,중/고등학생,3,서울,서초구,무직,600만원,Y,2022,한화리조트 백암온천,경북,경북 울진군 온정면 온천로 129-13,200개 이상,성급없음,휴양콘도미니엄업,152140,83000,264000,9,부모님,효도여행,44,40대
15217,M,1973,기혼,"영/유아, 초등학생",4,부산,북구,사무직,600만원,Y,2021,경주 코오롱호텔,경북,경북 경주시 불국로 289-17,200개 이상,4성,관광호텔업,231518,74000,924000,9,"자녀, 배우자, 형제/자매, 부모님",효도여행,49,40대
15225,M,1977,기혼,"영/유아, 초등학생",4,경기,안양시,사무직,600만원,Y,2021,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,"부모님, 자녀, 배우자",효도여행,45,40대
15229,F,1977,기혼,"영/유아, 초등학생",3,경기,수원시,전업주부,600만원,Y,2022,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,"자녀, 부모님, 배우자",효도여행,46,40대
15230,M,1969,기혼,결혼하지 않은 성인,3,서울,동작구,자영업,600만원,Y,2021,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,부모님,효도여행,53,50대
15245,M,1988,기혼,"영/유아, 초등학생",3,대구,동구,사무직,600만원,Y,2020,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,"배우자, 부모님",효도여행,33,30대
15248,M,1984,기혼,"영/유아, 초등학생",4,서울,은평구,사무직,600만원,Y,2023,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,"배우자, 자녀, 부모님",효도여행,40,40대
15252,M,1967,기혼,대학/대학원생 자녀,4,서울,서초구,사무직,600만원,Y,2022,라한호텔 포항,경북,경북 포항시 북구 삼호로265번길 1,200개 이하,3성,관광호텔업,226345,115200,480000,7,"배우자, 부모님, 자녀",효도여행,56,50대
15257,F,1979,기타,"영/유아, 초등학생",5,대구,북구,판매/서비스직,600만원,Y,2022,덕구온천호텔,경북,경북 울진군 북면 덕구온천로 924,100개 이하,3성,관광호텔업,152676,86361,316250,9,"자녀, 부모님",효도여행,44,40대
15259,F,1975,기혼,대학/대학원생 자녀,3,경북,포항시,사무직,600만원,Y,2023,덕구온천호텔,경북,경북 울진군 북면 덕구온천로 924,100개 이하,3성,관광호텔업,152676,86361,316250,9,"형제/자매, 자녀, 부모님",효도여행,49,40대
15274,F,1971,기혼,중/고등학생,4,서울,강남구,전업주부,600만원,Y,2022,한화리조트 거제 벨버디어,경남,경남 거제시 장목면 거제북로 2501-40,200개 이상,성급없음,휴양콘도미니엄업,422281,242233,728000,9,"부모님, 배우자",효도여행,52,50대
15281,F,1967,미혼,X,4,서울,마포구,사무직,600만원,Y,2019,한화리조트 거제 벨버디어,경남,경남 거제시 장목면 거제북로 2501-40,200개 이상,성급없음,휴양콘도미니엄업,422281,242233,728000,9,"부모님, 형제/자매",효도여행,53,50대
15288,M,1982,기혼,"영/유아, 초등학생",4,경기,의왕시,기타,600만원,Y,2018,한화리조트 거제 벨버디어,경남,경남 거제시 장목면 거제북로 2501-40,200개 이상,성급없음,휴양콘도미니엄업,422281,242233,728000,9,"자녀, 배우자, 부모님",효도여행,37,30대
15295,F,1983,미혼,X,4,서울,강남구,경영/관리직,600만원,Y,2019,통영스탠포드호텔앤리조트,경남,경남 통영시 도남로 347,200개 이하,4성,관광호텔업,297544,149063,558000,9,부모님,효도여행,37,30대
15297,F,1978,기혼,"영/유아, 초등학생",4,서울,서대문구,사무직,600만원,Y,2020,통영스탠포드호텔앤리조트,경남,경남 통영시 도남로 347,200개 이하,4성,관광호텔업,297544,149063,558000,9,"자녀, 배우자, 부모님",효도여행,43,40대
15299,M,1974,기혼,"영/유아, 초등학생",3,서울,용산구,사무직,600만원,Y,2022,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,"부모님, 배우자, 자녀",효도여행,49,40대
15303,M,1972,기타,대학/대학원생 자녀,1,전북,전주시,기술직,600만원,Y,2021,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,부모님,효도여행,50,50대
15307,F,1968,기혼,결혼하지 않은 성인,2,경북,경주시,전업주부,600만원,Y,2021,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,"형제/자매, 부모님",효도여행,54,50대
15308,M,1978,미혼,X,4,경기,수원시,기술직,600만원,Y,2022,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,"형제/자매, 부모님",효도여행,45,40대
15324,M,1964,기혼,자녀가 없음,2,경기,화성시,기능/숙련공,600만원,Y,2022,한화리조트 산정호수,경기,경기도 포천시 영북면 산정호수로 402,200개 이상,성급없음,휴양콘도미니엄업,242646,122000,385000,9,"부모님, 배우자",효도여행,59,50대
15334,M,1970,기혼,대학/대학원생 자녀,4,경남,창원시,사무직,600만원,Y,2021,한화리조트 용인,경기,경기도 용인시 처인구 남사읍 봉무로153번길 79,200개 이상,성급없음,휴양콘도미니엄업,180826,112000,284000,9,부모님,효도여행,52,50대
15344,M,1974,기혼,"영/유아, 초등학생",5,인천,서구,사무직,600만원,Y,2020,소노휴 양평 구 소노문 양평,경기,경기 양평군 개군면 신내길7번길 55,200개 이상,성급없음,휴양콘도미니엄업,223823,90713,428000,8,"자녀, 부모님, 배우자",효도여행,47,40대
15358,F,1978,미혼,X,4,경기,성남시,사무직,600만원,Y,2022,호텔 미란다,경기,경기 이천시 중리천로115번길 45,200개 이하,4성,관광호텔,98563,48399,251445,9,"부모님, 반려동물, 형제/자매",효도여행,45,40대
15363,M,1978,기혼,"영/유아, 초등학생",4,경기,부천시,사무직,600만원,Y,2021,롤링힐스 호텔,경기,경기 화성시 남양읍 시청로 290,200개 이상,4성,관광호텔업,276839,165959,465850,9,"형제/자매, 자녀, 배우자, 부모님",효도여행,44,40대
15373,M,1987,미혼,X,3,대구,달서구,기능/숙련공,600만원,Y,2023,라마다 프라자 수원,경기,경기 수원시 팔달구 중부대로 150,200개 이상,4성,관광호텔업,232066,137500,550000,9,부모님,효도여행,37,30대
15374,M,2000,미혼,X,3,경기,수원시,대학(원)생,600만원,Y,2023,라마다 프라자 수원,경기,경기 수원시 팔달구 중부대로 150,200개 이상,4성,관광호텔업,232066,137500,550000,9,부모님,효도여행,24,20대
15388,F,1972,기혼,중/고등학생,5,경북,경산시,사무직,600만원,Y,2021,휘닉스평창 호텔,강원,강원 평창군 봉평면 태기로 174,200개 이하,4성,관광호텔업,338300,72000,790000,10,"부모님, 자녀, 배우자, 기타",효도여행,50,50대
15392,F,1984,기혼,"영/유아, 초등학생",4,서울,강남구,전업주부,600만원,Y,2021,휘닉스평창 호텔,강원,강원 평창군 봉평면 태기로 174,200개 이하,4성,관광호텔업,338300,72000,790000,10,"배우자, 부모님, 자녀",효도여행,38,30대
15404,F,1968,기혼,중/고등학생,4,서울,노원구,기타,600만원,Y,2021,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"배우자, 부모님, 자녀",효도여행,54,50대
15421,F,1979,기혼,자녀가 없음,2,서울,강동구,사무직,600만원,Y,2022,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,부모님,효도여행,44,40대
15428,F,1959,기혼,결혼하지 않은 성인,2,서울,동대문구,전문직,600만원,Y,2022,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,부모님,효도여행,64,60대
15429,F,1981,미혼,X,4,경기,하남시,사무직,600만원,Y,2023,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"형제/자매, 부모님",효도여행,43,40대
15436,M,1972,기혼,"영/유아, 초등학생",4,전북,전주시,사무직,600만원,Y,2020,하이원 팰리스호텔,강원,강원 정선군 고한읍 고한7길 399,200개 이하,4성,관광호텔업,158200,81284,278160,8,"배우자, 부모님, 자녀",효도여행,49,40대
15441,M,1979,기혼,"영/유아, 초등학생",4,경남,거제시,사무직,600만원,Y,2021,하이원 팰리스호텔,강원,강원 정선군 고한읍 고한7길 399,200개 이하,4성,관광호텔업,158200,81284,278160,8,"배우자, 부모님, 자녀",효도여행,43,40대
15444,M,1972,미혼,X,2,광주,동구,사무직,600만원,Y,2019,하이원 팰리스호텔,강원,강원 정선군 고한읍 고한7길 399,200개 이하,4성,관광호텔업,158200,81284,278160,8,"부모님, 형제/자매",효도여행,48,40대
15450,M,1972,미혼,X,2,광주,동구,사무직,600만원,Y,2019,하이원 팰리스호텔,강원,강원 정선군 고한읍 고한7길 399,200개 이하,4성,관광호텔업,158200,81284,278160,8,"형제/자매, 부모님",효도여행,48,40대
15453,M,1972,미혼,X,2,광주,동구,사무직,600만원,Y,2022,하이원 팰리스호텔,강원,강원 정선군 고한읍 고한7길 399,200개 이하,4성,관광호텔업,158200,81284,278160,8,부모님,효도여행,51,50대
15454,F,1970,기혼,중/고등학생,3,서울,강동구,전업주부,600만원,Y,2022,하이원 팰리스호텔,강원,강원 정선군 고한읍 고한7길 399,200개 이하,4성,관광호텔업,158200,81284,278160,8,"배우자, 자녀, 형제/자매, 부모님",효도여행,53,50대
15459,M,1963,기혼,대학/대학원생 자녀,4,서울,송파구,자영업,600만원,Y,2023,하이원 팰리스호텔,강원,강원 정선군 고한읍 고한7길 399,200개 이하,4성,관광호텔업,158200,81284,278160,8,"부모님, 배우자, 자녀",효도여행,61,60대
15462,F,1998,미혼,X,4,서울,동대문구,자유직,600만원,Y,2022,하이원 팰리스호텔,강원,강원 정선군 고한읍 고한7길 399,200개 이하,4성,관광호텔업,158200,81284,278160,8,부모님,효도여행,25,20대
15464,F,1977,미혼,X,3,서울,강서구,전문직,600만원,Y,2022,켄싱턴호텔 평창,강원,강원 평창군 진부면 간평리 221-1,200개 이상,4성,미분류,156434,99900,418969,9,부모님,효도여행,46,40대
15467,M,1982,기혼,"영/유아, 초등학생",3,경기,고양시,사무직,600만원,Y,2020,켄싱턴호텔 평창,강원,강원 평창군 진부면 간평리 221-1,200개 이상,4성,미분류,156434,99900,418969,9,"자녀, 부모님",효도여행,39,30대
15477,F,1995,미혼,X,4,서울,노원구,사무직,600만원,Y,2022,인제스피디움호텔앤리조트,강원,강원 인제군 기린면 상하답로 130,200개 이하,4성,관광호텔업,140336,76000,241000,9,"부모님, 형제/자매",효도여행,28,20대
15478,M,1973,미혼,X,3,서울,은평구,사무직,600만원,Y,2019,인제스피디움호텔앤리조트,강원,강원 인제군 기린면 상하답로 130,200개 이하,4성,관광호텔업,140336,76000,241000,9,"부모님, 형제/자매",효도여행,47,40대
15480,F,1971,기혼,대학/대학원생 자녀,3,서울,동작구,전업주부,600만원,Y,2021,웰리힐리파크,강원,강원 횡성군 둔내면 고원로 451,200개 이상,4성,미분류,166940,77050,309350,9,"배우자, 자녀, 부모님",효도여행,51,50대
15483,M,1967,기혼,"영/유아, 초등학생",5,서울,노원구,사무직,600만원,Y,2021,울산 시티 호텔,울산,울산 남구 삼산로 246,100개 이하,3성,관광호텔,120449,50592,324740,9,"부모님, 자녀, 배우자",효도여행,55,50대
15486,F,1975,기혼,중/고등학생,4,울산,울주군,사무직,600만원,Y,2019,울산 시티 호텔,울산,울산 남구 삼산로 246,100개 이하,3성,관광호텔,120449,50592,324740,9,"배우자, 자녀, 형제/자매, 부모님",효도여행,45,40대
15494,F,1973,기혼,대학/대학원생 자녀,4,강원,강릉시,사무직,600만원,Y,2022,울산 시티 호텔,울산,울산 남구 삼산로 246,100개 이하,3성,관광호텔,120449,50592,324740,9,"배우자, 자녀, 부모님, 형제/자매",효도여행,50,50대
15500,F,1994,미혼,X,4,강원,원주시,무직,600만원,Y,2019,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,부모님,효도여행,26,20대
15505,F,1990,미혼,X,5,인천,계양구,사무직,600만원,Y,2020,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"형제/자매, 부모님",효도여행,31,30대
15508,F,1982,기혼,"영/유아, 초등학생",3,서울,성북구,사무직,600만원,Y,2021,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"자녀, 배우자, 부모님",효도여행,40,40대
15511,F,1973,기혼,대학/대학원생 자녀,4,경기,김포시,전업주부,600만원,Y,2021,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"형제/자매, 배우자, 부모님",효도여행,49,40대
15512,F,1980,기타,"영/유아, 초등학생",3,충남,공주시,기술직,600만원,Y,2023,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"부모님, 형제/자매",효도여행,44,40대
15518,M,1972,기혼,"영/유아, 초등학생",4,서울,금천구,사무직,600만원,Y,2020,인터컨티넨탈알펜시아평창리조트,강원,강원 평창군 대관령면 솔봉로 325,200개 이상,5성,관광호텔업,206631,130500,594000,9,"자녀, 부모님, 배우자",효도여행,49,40대
15521,M,1972,기혼,"영/유아, 초등학생",4,서울,금천구,사무직,600만원,Y,2021,인터컨티넨탈알펜시아평창리조트,강원,강원 평창군 대관령면 솔봉로 325,200개 이상,5성,관광호텔업,206631,130500,594000,9,"배우자, 자녀, 부모님",효도여행,50,50대
15528,M,1973,기혼,"영/유아, 초등학생",4,강원,강릉시,기타,600만원,Y,2020,인터컨티넨탈알펜시아평창리조트,강원,강원 평창군 대관령면 솔봉로 325,200개 이상,5성,관광호텔업,206631,130500,594000,9,"형제/자매, 배우자, 부모님",효도여행,48,40대
