_MCATE_CD_NM,SEXDSTN_CD,BIRTH_YEAR,MRRG_AT_CD,CHLDRN_AT_CD,FAMILY_TY_NM,OC_AREA_CD,ANSWRR_OC_AREA_NM,OCCP_CL_NM,MT_AVRG_HSHLD_INCOME_DGREE_NM,COM_AT,TOUR_PD,LDGS_NM,LDGS_ADDR,LDGS_ROAD_NM_ADDR,GSRM_SCALE_CN,LDGS_GRAD_VALUE,LDGMNT_TY_NM,LDGS_AVRG_PRC,LDGS_MIN_PRC,LDGS_MXMM_PRC,LDGS_AVRG_SCORE_CO,COM_TY,AGE,AGE_RANGE,여행유형
18993,M,1983,기혼,"영/유아, 초등학생",4,대구,수성구,전문직,1000만원 초과,Y,2020,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,"배우자, 부모님",38,30대,효도여행
18998,M,1982,기혼,"영/유아, 초등학생",7,경기,광주시,기술직,1000만원 초과,Y,2022,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,"부모님, 자녀, 배우자",41,40대,가족여행
19002,F,1983,미혼,X,4,경기,군포시,기술직,1000만원 초과,Y,2022,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,부모님,40,40대,효도여행
19019,M,1973,기혼,중/고등학생,3,서울,강동구,판매/서비스직,1000만원 초과,Y,2023,덕구온천호텔,경북,경북 울진군 북면 덕구온천로 924,100개 이하,3성,관광호텔업,152676,86361,316250,9,부모님,51,50대,효도여행
19020,F,1985,미혼,X,3,경기,용인시,사무직,1000만원 초과,Y,2022,덕구온천호텔,경북,경북 울진군 북면 덕구온천로 924,100개 이하,3성,관광호텔업,152676,86361,316250,9,부모님,38,30대,효도여행
19028,M,1972,기혼,"영/유아, 초등학생",4,경기,고양시,기술직,1000만원 초과,Y,2020,한화리조트 거제 벨버디어,경남,경남 거제시 장목면 거제북로 2501-40,200개 이상,성급없음,휴양콘도미니엄업,422281,242233,728000,9,"부모님, 자녀, 배우자",49,40대,가족여행
19032,M,1981,기혼,"영/유아, 초등학생",4,대구,수성구,전문직,1000만원 초과,Y,2020,켄싱턴리조트 지리산하동,경남,경남 하동군 화개면 쌍계로 532-6,200개 이하,성급없음,숙박업(생활),256444,99900,549000,9,"자녀, 배우자, 부모님",40,40대,가족여행
19033,M,1974,기혼,중/고등학생,4,경기,수원시,사무직,1000만원 초과,Y,2018,켄싱턴리조트 지리산하동,경남,경남 하동군 화개면 쌍계로 532-6,200개 이하,성급없음,숙박업(생활),256444,99900,549000,9,"배우자, 자녀, 부모님, 형제/자매",45,40대,가족여행
19036,F,2000,미혼,X,5,경기,화성시,대학(원)생,1000만원 초과,Y,2021,아르떼리조트,경남,경남 사천시 해안관광로 109-10,100개 이하,성급없음,휴양콘도미니엄업,308525,189000,469000,9,"형제/자매, 부모님",22,20대,효도여행
19038,M,1964,기혼,대학/대학원생 자녀,4,부산,금정구,전문직,1000만원 초과,Y,2021,아르떼리조트,경남,경남 사천시 해안관광로 109-10,100개 이하,성급없음,휴양콘도미니엄업,308525,189000,469000,9,"부모님, 형제/자매",58,50대,효도여행
19044,M,1982,미혼,X,4,서울,강북구,전문직,1000만원 초과,Y,2019,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,"형제/자매, 부모님",38,30대,효도여행
19045,F,1964,기혼,결혼하지 않은 성인,4,부산,서구,사무직,1000만원 초과,Y,2019,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,부모님,56,50대,효도여행
19047,F,1964,기혼,결혼하지 않은 성인,4,부산,서구,사무직,1000만원 초과,Y,2019,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,"형제/자매, 부모님",56,50대,효도여행
19050,M,1966,기혼,중/고등학생,5,대전,서구,판매/서비스직,1000만원 초과,Y,2021,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,"부모님, 배우자, 자녀",56,50대,가족여행
19065,M,1974,기혼,중/고등학생,3,서울,강남구,전문직,1000만원 초과,Y,2020,한화리조트 산정호수,경기,경기도 포천시 영북면 산정호수로 402,200개 이상,성급없음,휴양콘도미니엄업,242646,122000,385000,9,"부모님, 형제/자매",47,40대,효도여행
19073,F,1973,기혼,중/고등학생,5,경기,고양시,전업주부,1000만원 초과,Y,2019,한화리조트 산정호수,경기,경기도 포천시 영북면 산정호수로 402,200개 이상,성급없음,휴양콘도미니엄업,242646,122000,385000,9,"부모님, 자녀, 배우자",47,40대,가족여행
19082,F,1974,기혼,중/고등학생,3,서울,강남구,기술직,1000만원 초과,Y,2022,소노휴 양평 구 소노문 양평,경기,경기 양평군 개군면 신내길7번길 55,200개 이상,성급없음,휴양콘도미니엄업,223823,90713,428000,8,부모님,49,40대,효도여행
19104,F,1975,미혼,X,3,서울,양천구,사무직,1000만원 초과,Y,2022,곤지암리조트,경기,경기 광주시 도척면 도척윗로 278,200개 이상,성급없음,숙박업(생활),276738,101823,501400,9,부모님,48,40대,효도여행
19106,M,1970,기혼,중/고등학생,4,대구,달서구,사무직,1000만원 초과,Y,2022,곤지암리조트,경기,경기 광주시 도척면 도척윗로 278,200개 이상,성급없음,숙박업(생활),276738,101823,501400,9,부모님,53,50대,효도여행
19117,F,1982,기혼,"영/유아, 초등학생",7,경기,부천시,기술직,1000만원 초과,Y,2022,휘닉스평창 호텔,강원,강원 평창군 봉평면 태기로 174,200개 이하,4성,관광호텔업,338300,72000,790000,10,"부모님, 자녀, 배우자",41,40대,가족여행
19123,M,1976,기혼,중/고등학생,4,경기,성남시,사무직,1000만원 초과,Y,2022,한화리조트 평창,강원,강원도 평창군 봉평면 태기로 228-33,200개 이상,성급없음,휴양콘도미니엄업,319140,107000,570000,9,"형제/자매, 자녀, 배우자, 부모님",47,40대,가족여행
19135,M,1968,기혼,대학/대학원생 자녀,3,서울,서초구,경영/관리직,1000만원 초과,Y,2020,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,부모님,53,50대,효도여행
19147,M,1986,기혼,"영/유아, 초등학생",4,인천,연수구,사무직,1000만원 초과,Y,2022,하이원 팰리스호텔,강원,강원 정선군 고한읍 고한7길 399,200개 이하,4성,관광호텔업,158200,81284,278160,8,"부모님, 자녀, 배우자",37,30대,가족여행
19148,F,1983,미혼,X,3,인천,서구,사무직,1000만원 초과,Y,2023,하이원 팰리스호텔,강원,강원 정선군 고한읍 고한7길 399,200개 이하,4성,관광호텔업,158200,81284,278160,8,"부모님, 형제/자매",41,40대,효도여행
19151,F,1993,미혼,X,4,서울,성북구,전문직,1000만원 초과,Y,2021,하이원 팰리스호텔,강원,강원 정선군 고한읍 고한7길 399,200개 이하,4성,관광호텔업,158200,81284,278160,8,"형제/자매, 부모님",29,20대,효도여행
19158,F,1975,미혼,X,2,경기,하남시,사무직,1000만원 초과,Y,2020,켄싱턴호텔 평창,강원,강원 평창군 진부면 간평리 221-1,200개 이상,4성,미분류,156434,99900,418969,9,"형제/자매, 부모님",46,40대,효도여행
19165,F,1982,미혼,X,3,서울,동대문구,전문직,1000만원 초과,Y,2021,켄싱턴리조트 설악밸리,강원,강원 고성군 토성면 신평골길 8-25,200개 이상,성급없음,휴양콘도미니엄업,430391,219000,769000,9,"부모님, 형제/자매",40,40대,효도여행
19167,F,1968,기혼,결혼하지 않은 성인,3,세종,,사무직,1000만원 초과,Y,2022,켄싱턴리조트 설악밸리,강원,강원 고성군 토성면 신평골길 8-25,200개 이상,성급없음,휴양콘도미니엄업,430391,219000,769000,9,"배우자, 부모님, 형제/자매, 자녀",55,50대,가족여행
19168,M,1960,기혼,대학/대학원생 자녀,2,충북,청주시,일반작업직,1000만원 초과,Y,2022,켄싱턴리조트 설악밸리,강원,강원 고성군 토성면 신평골길 8-25,200개 이상,성급없음,휴양콘도미니엄업,430391,219000,769000,9,"자녀, 배우자, 부모님",63,60대,가족여행
19176,F,1981,기혼,"영/유아, 초등학생",3,경기,김포시,전업주부,1000만원 초과,Y,2023,웰리힐리파크,강원,강원 횡성군 둔내면 고원로 451,200개 이상,4성,미분류,166940,77050,309350,9,"자녀, 부모님, 배우자",43,40대,가족여행
19177,F,1983,미혼,X,2,서울,광진구,사무직,1000만원 초과,Y,2022,웰리힐리파크,강원,강원 횡성군 둔내면 고원로 451,200개 이상,4성,미분류,166940,77050,309350,9,"형제/자매, 부모님",40,40대,효도여행
19193,F,1965,기혼,결혼하지 않은 성인,4,서울,구로구,기술직,1000만원 초과,Y,2020,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"자녀, 부모님, 배우자",56,50대,가족여행
19194,F,1965,기혼,결혼하지 않은 성인,4,서울,구로구,기술직,1000만원 초과,Y,2020,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"부모님, 배우자",56,50대,효도여행
19202,F,2000,미혼,X,4,서울,강남구,대학(원)생,1000만원 초과,Y,2022,씨마크 호텔,강원,강원 강릉시 해안로406번길 2,200개 이하,5성,관광호텔업,735736,550000,935000,9,"형제/자매, 부모님",23,20대,효도여행
19214,M,2001,미혼,X,3,경기,성남시,대학(원)생,1000만원 초과,Y,2019,소노벨 비발디파크 b c 구 오크 파인,강원,강원 홍천군 서면 한치골길 264,200개 이상,4성,미분류,273206,113050,727000,9,부모님,19,10대,효도여행
19221,M,1982,기혼,"영/유아, 초등학생",4,서울,강남구,사무직,1000만원 초과,Y,2022,소노벨 비발디파크 b c 구 오크 파인,강원,강원 홍천군 서면 한치골길 264,200개 이상,4성,미분류,273206,113050,727000,9,"부모님, 자녀",41,40대,가족여행
19234,F,1988,미혼,X,4,인천,연수구,사무직,1000만원 초과,Y,2022,소노벨 비발디파크 b c 구 오크 파인,강원,강원 홍천군 서면 한치골길 264,200개 이상,4성,미분류,273206,113050,727000,9,"형제/자매, 부모님",35,30대,효도여행
19235,M,1978,기혼,"영/유아, 초등학생",3,경기,고양시,전문직,1000만원 초과,Y,2021,소노벨 비발디파크 b c 구 오크 파인,강원,강원 홍천군 서면 한치골길 264,200개 이상,4성,미분류,273206,113050,727000,9,"자녀, 부모님, 배우자",44,40대,가족여행
19238,M,1976,기혼,"영/유아, 초등학생",4,경기,성남시,사무직,1000만원 초과,Y,2020,소노벨 비발디파크 b c 구 오크 파인,강원,강원 홍천군 서면 한치골길 264,200개 이상,4성,미분류,273206,113050,727000,9,"형제/자매, 자녀, 부모님, 배우자",45,40대,가족여행
19253,M,1999,미혼,X,1,서울,성북구,대학(원)생,1000만원 초과,Y,2022,쏠비치 호텔 양양,강원,강원 양양군 손양면 선사유적로 678,200개 이상,4성,관광호텔업,320223,87545,545000,9,부모님,24,20대,효도여행
19259,F,1967,기혼,중/고등학생,5,전북,전주시,사무직,1000만원 초과,Y,2019,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,"자녀, 배우자, 부모님",53,50대,가족여행
19269,F,1971,미혼,X,3,서울,송파구,자영업,1000만원 초과,Y,2023,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,"부모님, 형제/자매",53,50대,효도여행
19273,M,1978,기혼,"영/유아, 초등학생",3,서울,강남구,사무직,1000만원 초과,Y,2021,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,"배우자, 자녀, 부모님",44,40대,가족여행
19305,F,1971,기혼,중/고등학생,6,인천,강화군,기술직,1000만원 초과,Y,2021,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,"부모님, 형제/자매",51,50대,효도여행
19314,F,1979,기혼,중/고등학생,4,경기,성남시,기술직,1000만원 초과,Y,2022,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,"부모님, 형제/자매",44,40대,효도여행
19327,M,1996,미혼,X,3,경기,부천시,사무직,1000만원 초과,Y,2021,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,부모님,26,20대,효도여행
19328,M,1971,기혼,대학/대학원생 자녀,3,서울,성동구,경영/관리직,1000만원 초과,Y,2022,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,"형제/자매, 부모님",52,50대,효도여행
19329,M,1978,미혼,X,3,대전,유성구,경영/관리직,1000만원 초과,Y,2021,쏠비치 호텔 삼척,강원,강원 삼척시 수로부인길 453,200개 이상,4성,관광호텔업,353255,204250,538000,9,"연인, 형제/자매, 부모님",44,40대,효도여행
19330,M,1982,기혼,"영/유아, 초등학생",3,경기,안산시,판매/서비스직,1000만원 초과,Y,2022,소노 펠리체 델피노,강원,강원 고성군 토성면 미시령옛길 1153,100개 이하,4성,관광호텔,518369,360000,705000,9,"자녀, 부모님, 배우자",41,40대,가족여행
19335,F,1974,기혼,중/고등학생,3,서울,강남구,경영/관리직,1000만원 초과,Y,2023,소노 펠리체 델피노,강원,강원 고성군 토성면 미시령옛길 1153,100개 이하,4성,관광호텔,518369,360000,705000,9,"부모님, 배우자",50,50대,효도여행
19344,F,1981,기혼,"영/유아, 초등학생",4,서울,송파구,사무직,1000만원 초과,Y,2021,소노 펠리체 델피노,강원,강원 고성군 토성면 미시령옛길 1153,100개 이하,4성,관광호텔,518369,360000,705000,9,"부모님, 배우자, 자녀",41,40대,가족여행
19362,F,1975,미혼,X,3,서울,양천구,전업주부,1000만원 초과,Y,2021,롯데리조트 속초,강원,강원 속초시 대포항길 186,200개 이상,4성,관광호텔업,449119,283500,685000,9,"부모님, 형제/자매",47,40대,효도여행
19370,F,2003,미혼,X,4,경기,수원시,대학(원)생,1000만원 초과,Y,2021,롯데리조트 속초,강원,강원 속초시 대포항길 186,200개 이상,4성,관광호텔업,449119,283500,685000,9,"형제/자매, 부모님",19,10대,효도여행
19383,F,1991,기혼,"영/유아, 초등학생",3,경기,용인시,기술직,1000만원 초과,Y,2019,동강시스타리조트,강원,강원도 영월군 영월읍 사지막길 160,200개 이상,성급없음,휴양콘도미니엄업,224114,89300,424000,9,"자녀, 형제/자매, 배우자, 부모님, 반려동물, 직장동료, 친구",29,20대,가족여행
19392,F,1974,미혼,X,4,경기,부천시,경영/관리직,1000만원 초과,Y,2023,동강시스타리조트,강원,강원도 영월군 영월읍 사지막길 160,200개 이상,성급없음,휴양콘도미니엄업,224114,89300,424000,9,"형제/자매, 부모님, 반려동물",50,50대,효도여행
19393,F,1976,기혼,자녀가 없음,2,경기,하남시,자영업,1000만원 초과,Y,2019,동강시스타리조트,강원,강원도 영월군 영월읍 사지막길 160,200개 이상,성급없음,휴양콘도미니엄업,224114,89300,424000,9,"배우자, 형제/자매, 부모님",44,40대,효도여행
19394,F,1963,기혼,결혼하지 않은 성인,2,서울,서대문구,전문직,1000만원 초과,Y,2021,동강시스타리조트,강원,강원도 영월군 영월읍 사지막길 160,200개 이상,성급없음,휴양콘도미니엄업,224114,89300,424000,9,"부모님, 배우자",59,50대,효도여행
19395,F,1963,기혼,결혼하지 않은 성인,2,서울,송파구,전문직,1000만원 초과,Y,2022,동강시스타리조트,강원,강원도 영월군 영월읍 사지막길 160,200개 이상,성급없음,휴양콘도미니엄업,224114,89300,424000,9,"배우자, 부모님",60,60대,효도여행
