mcate_cd_nm,sexdstn_cd,birth_year,mrrg_at_cd,chldrn_at_cd,family_ty_nm,oc_area_cd,answrr_oc_area_nm,occp_cl_nm,mt_avrg_hshld_income_dgree_nm,com_at,tour_pd,ldgs_nm,ldgs_addr,ldgs_road_nm_addr,gsrm_scale_cn,ldgs_grad_value,ldgmnt_ty_nm,ldgs_avrg_prc,ldgs_min_prc,ldgs_mxmm_prc,ldgs_avrg_score_co,age_range,age,travel_type,pet
18881,M,1971,기혼,중/고등학생,3,경기,남양주시,사무직,1000만원 초과,Y,2022,신라스테이 해운대,부산,부산 해운대구 해운대로570번길 46,200개 이상,4성,관광호텔업,279029,79475,792000,9,50대,52,연애여행,"0"
18882,M,1959,기혼,결혼하지 않은 성인,3,서울,강남구,경영/관리직,1000만원 초과,Y,2021,신라스테이 해운대,부산,부산 해운대구 해운대로570번길 46,200개 이상,4성,관광호텔업,279029,79475,792000,9,60대 이상,63,연애여행,"0"
18883,M,1958,기혼,결혼한 성인,2,세종,,자영업,1000만원 초과,Y,2022,신라스테이 해운대,부산,부산 해운대구 해운대로570번길 46,200개 이상,4성,관광호텔업,279029,79475,792000,9,60대 이상,65,연애여행,"0"
18894,M,1981,기혼,자녀가 없음,2,서울,동대문구,전문직,1000만원 초과,Y,2020,시그니엘 부산,부산,부산 해운대구 달맞이길 30,200개 이상,5성,관광호텔업,699166,190000,992200,9,40대,40,연애여행,"0"
18897,M,1982,기혼,자녀가 없음,2,경기,화성시,사무직,1000만원 초과,Y,2023,센텀 프리미어 호텔,부산,부산 해운대구 센텀1로 17,200개 이상,4성,일반호텔,198252,71280,528000,9,40대,42,연애여행,"0"
18898,F,1962,기혼,결혼하지 않은 성인,3,서울,송파구,전업주부,1000만원 초과,Y,2022,베스트웨스턴 해운대 호텔,부산,부산 해운대구 구남로 42,200개 이하,3성,일반호텔,174404,70432,400000,9,60대 이상,61,연애여행,"0"
18901,F,1979,기혼,"영/유아, 초등학생",5,서울,성동구,사무직,1000만원 초과,Y,2021,롯데 호텔 부산,부산,부산 부산진구 가야대로 772,200개 이상,5성,관광호텔업,357761,90730,968000,9,40대,43,연애여행,"0"
18902,F,1976,기혼,자녀가 없음,2,경남,창원시,자영업,1000만원 초과,Y,2020,롯데 호텔 부산,부산,부산 부산진구 가야대로 772,200개 이상,5성,관광호텔업,357761,90730,968000,9,40대,45,연애여행,"0"
18905,M,1961,기혼,결혼하지 않은 성인,4,경기,안양시,경영/관리직,1000만원 초과,Y,2022,롯데 호텔 부산,부산,부산 부산진구 가야대로 772,200개 이상,5성,관광호텔업,357761,90730,968000,9,60대 이상,62,연애여행,"0"
18907,F,1988,미혼,X,4,부산,사하구,기술직,1000만원 초과,Y,2021,롯데 호텔 부산,부산,부산 부산진구 가야대로 772,200개 이상,5성,관광호텔업,357761,90730,968000,9,30대,34,연애여행,"0"
18920,M,1961,기혼,결혼하지 않은 성인,4,경기,수원시,경영/관리직,1000만원 초과,Y,2022,라마다 앙코르 해운대,부산,부산 해운대구 구남로 9,200개 이상,4성,일반호텔,200891,83700,480000,9,60대 이상,62,연애여행,"0"
18925,F,1995,미혼,X,4,경기,광명시,사무직,1000만원 초과,Y,2021,라마다 앙코르 해운대,부산,부산 해운대구 구남로 9,200개 이상,4성,일반호텔,200891,83700,480000,9,20대,27,연애여행,"0"
18926,M,1973,기혼,자녀가 없음,2,경기,성남시,경영/관리직,1000만원 초과,Y,2022,호텔 농심,부산,부산 동래구 금강공원로20번길 23,200개 이상,5성,관광호텔업,195427,52941,423500,9,50대,50,연애여행,"0"
18927,M,1967,기혼,결혼하지 않은 성인,2,서울,종로구,자영업,1000만원 초과,Y,2020,호텔 농심,부산,부산 동래구 금강공원로20번길 23,200개 이상,5성,관광호텔업,195427,52941,423500,9,50대,54,연애여행,"0"
18932,M,1970,기혼,대학/대학원생 자녀,4,경기,고양시,기능/숙련공,1000만원 초과,Y,2020,호텔 농심,부산,부산 동래구 금강공원로20번길 23,200개 이상,5성,관광호텔업,195427,52941,423500,9,50대,51,연애여행,"0"
18934,M,1954,기혼,결혼하지 않은 성인,4,서울,성동구,기술직,1000만원 초과,Y,2020,호텔 농심,부산,부산 동래구 금강공원로20번길 23,200개 이상,5성,관광호텔업,195427,52941,423500,9,60대 이상,67,연애여행,"0"
18935,M,1967,기혼,자녀가 없음,2,서울,종로구,자영업,1000만원 초과,Y,2019,호텔 농심,부산,부산 동래구 금강공원로20번길 23,200개 이상,5성,관광호텔업,195427,52941,423500,9,50대,53,연애여행,"0"
18941,M,1960,기혼,결혼하지 않은 성인,2,서울,동작구,경영/관리직,1000만원 초과,Y,2020,유성호텔,대전,대전 유성구 온천로 9,200개 이하,3성,관광호텔,195606,136408,388800,8,60대 이상,61,연애여행,"0"
18943,M,1981,기혼,자녀가 없음,2,서울,영등포구,사무직,1000만원 초과,Y,2020,유성호텔,대전,대전 유성구 온천로 9,200개 이하,3성,관광호텔,195606,136408,388800,8,40대,40,연애여행,"0"
18946,M,1960,기혼,결혼하지 않은 성인,3,서울,용산구,자영업,1000만원 초과,Y,2022,유성호텔,대전,대전 유성구 온천로 9,200개 이하,3성,관광호텔,195606,136408,388800,8,60대 이상,63,연애여행,"0"
18952,F,1980,기혼,대학/대학원생 자녀,4,제주,제주시,전문직,1000만원 초과,Y,2021,롯데시티호텔대전,대전,대전 유성구 엑스포로123번길 33,200개 이상,4성,관광호텔업,194981,130620,440000,9,40대,42,연애여행,"0"
18953,M,1962,기혼,대학/대학원생 자녀,3,경기,과천시,자영업,1000만원 초과,Y,2020,롯데시티호텔대전,대전,대전 유성구 엑스포로123번길 33,200개 이상,4성,관광호텔업,194981,130620,440000,9,50대,59,연애여행,"0"
18954,M,1961,기혼,결혼하지 않은 성인,4,경기,안양시,경영/관리직,1000만원 초과,Y,2022,롯데시티호텔대전,대전,대전 유성구 엑스포로123번길 33,200개 이상,4성,관광호텔업,194981,130620,440000,9,60대 이상,62,연애여행,"0"
18957,M,1968,기혼,대학/대학원생 자녀,3,부산,남구,전문직,1000만원 초과,Y,2023,대구 인터불고 엑스코,대구,대구 북구 유통단지로 80,200개 이상,4성,관광호텔,181630,102850,532518,9,50대,56,연애여행,"0"
18982,F,1958,기혼,결혼하지 않은 성인,2,광주,남구,전업주부,1000만원 초과,Y,2022,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,60대 이상,65,연애여행,"0"
18987,F,1967,기혼,대학/대학원생 자녀,4,경기,광명시,전업주부,1000만원 초과,Y,2023,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,50대,57,연애여행,"0"
18988,M,1961,기혼,결혼하지 않은 성인,3,서울,서초구,전문직,1000만원 초과,Y,2020,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,60대 이상,60,연애여행,"0"
18999,M,1967,기혼,결혼하지 않은 성인,5,경기,파주시,사무직,1000만원 초과,Y,2021,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,50대,55,연애여행,"0"
19001,F,1965,기혼,결혼하지 않은 성인,2,부산,해운대구,사무직,1000만원 초과,Y,2022,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,50대,58,연애여행,"0"
19003,M,1963,기혼,결혼하지 않은 성인,3,서울,중랑구,경영/관리직,1000만원 초과,Y,2022,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,60대 이상,60,연애여행,"0"
19007,F,1994,미혼,X,5,부산,해운대구,기술직,1000만원 초과,Y,2022,라한호텔 포항,경북,경북 포항시 북구 삼호로265번길 1,200개 이하,3성,관광호텔업,226345,115200,480000,7,20대,29,연애여행,"0"
19008,M,1973,기혼,자녀가 없음,2,서울,동작구,전문직,1000만원 초과,Y,2021,라한호텔 포항,경북,경북 포항시 북구 삼호로265번길 1,200개 이하,3성,관광호텔업,226345,115200,480000,7,40대,49,연애여행,"0"
19009,F,1969,기혼,결혼하지 않은 성인,4,서울,마포구,기술직,1000만원 초과,Y,2021,라한호텔 포항,경북,경북 포항시 북구 삼호로265번길 1,200개 이하,3성,관광호텔업,226345,115200,480000,7,50대,53,연애여행,"0"
19011,F,1988,미혼,X,3,대전,유성구,기술직,1000만원 초과,Y,2020,라한호텔 포항,경북,경북 포항시 북구 삼호로265번길 1,200개 이하,3성,관광호텔업,226345,115200,480000,7,30대,33,연애여행,"0"
19012,F,1983,기혼,"영/유아, 초등학생",3,경남,창원시,사무직,1000만원 초과,Y,2020,라한호텔 포항,경북,경북 포항시 북구 삼호로265번길 1,200개 이하,3성,관광호텔업,226345,115200,480000,7,30대,38,연애여행,"0"
19017,M,1952,기혼,결혼한 성인,2,경기,김포시,자영업,1000만원 초과,Y,2021,덕구온천호텔,경북,경북 울진군 북면 덕구온천로 924,100개 이하,3성,관광호텔업,152676,86361,316250,9,60대 이상,70,연애여행,"0"
19021,M,1957,기혼,결혼하지 않은 성인,3,서울,용산구,판매/서비스직,1000만원 초과,Y,2020,덕구온천호텔,경북,경북 울진군 북면 덕구온천로 924,100개 이하,3성,관광호텔업,152676,86361,316250,9,60대 이상,64,연애여행,"0"
19025,M,1969,기혼,대학/대학원생 자녀,4,서울,송파구,전문직,1000만원 초과,Y,2020,한화리조트 거제 벨버디어,경남,경남 거제시 장목면 거제북로 2501-40,200개 이상,성급없음,휴양콘도미니엄업,422281,242233,728000,9,50대,52,연애여행,"0"
19041,F,1968,기혼,결혼하지 않은 성인,2,전북,전주시,기술직,1000만원 초과,Y,2022,통영스탠포드호텔앤리조트,경남,경남 통영시 도남로 347,200개 이하,4성,관광호텔업,297544,149063,558000,9,50대,55,연애여행,"0"
19051,M,1962,기혼,결혼하지 않은 성인,3,울산,남구,기술직,1000만원 초과,Y,2020,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,50대,59,연애여행,"0"
19052,M,1970,기혼,대학/대학원생 자녀,5,경기,수원시,사무직,1000만원 초과,Y,2020,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,50대,51,연애여행,"0"
19056,M,1974,기혼,자녀가 없음,2,서울,영등포구,사무직,1000만원 초과,Y,2021,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,40대,48,연애여행,"0"
19057,M,1972,기혼,대학/대학원생 자녀,5,광주,서구,사무직,1000만원 초과,Y,2022,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,50대,51,연애여행,"0"
19058,M,1968,기혼,결혼하지 않은 성인,4,서울,서대문구,경영/관리직,1000만원 초과,Y,2020,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,50대,53,연애여행,"0"
19062,M,1976,기혼,결혼한 성인,2,대전,유성구,경영/관리직,1000만원 초과,Y,2023,금호리조트 통영,경남,경남 통영시 큰발개1길 33,200개 이상,성급없음,휴양콘도미니엄업,177637,118000,277300,9,40대,48,연애여행,"0"
19072,F,1964,기혼,결혼하지 않은 성인,3,서울,동대문구,판매/서비스직,1000만원 초과,Y,2021,한화리조트 산정호수,경기,경기도 포천시 영북면 산정호수로 402,200개 이상,성급없음,휴양콘도미니엄업,242646,122000,385000,9,50대,58,연애여행,"0"
19077,M,1988,미혼,X,3,경기,의정부시,사무직,1000만원 초과,Y,2021,한화리조트 용인,경기,경기도 용인시 처인구 남사읍 봉무로153번길 79,200개 이상,성급없음,휴양콘도미니엄업,180826,112000,284000,9,30대,34,연애여행,"0"
19078,M,1966,기혼,중/고등학생,3,서울,강남구,사무직,1000만원 초과,Y,2023,한화리조트 용인,경기,경기도 용인시 처인구 남사읍 봉무로153번길 79,200개 이상,성급없음,휴양콘도미니엄업,180826,112000,284000,9,50대,58,연애여행,"0"
19081,M,1967,기혼,대학/대학원생 자녀,2,충북,청주시,전문직,1000만원 초과,Y,2023,소노휴 양평 구 소노문 양평,경기,경기 양평군 개군면 신내길7번길 55,200개 이상,성급없음,휴양콘도미니엄업,223823,90713,428000,8,50대,57,연애여행,"0"
19085,F,1991,기혼,자녀가 없음,2,서울,송파구,사무직,1000만원 초과,Y,2021,소노캄 고양,경기,경기 고양시 일산동구 태극로 20,200개 이상,5성,관광호텔업,231678,134979,473000,9,30대,31,연애여행,"0"
19086,M,1998,미혼,X,3,경기,고양시,전문직,1000만원 초과,Y,2022,소노캄 고양,경기,경기 고양시 일산동구 태극로 20,200개 이상,5성,관광호텔업,231678,134979,473000,9,20대,25,연애여행,"0"
19087,M,1991,미혼,X,1,경기,안양시,전문직,1000만원 초과,Y,2023,소노캄 고양,경기,경기 고양시 일산동구 태극로 20,200개 이상,5성,관광호텔업,231678,134979,473000,9,30대,33,연애여행,"0"
19092,M,1965,기혼,결혼하지 않은 성인,3,전남,광양시,경영/관리직,1000만원 초과,Y,2022,라마다 프라자 수원,경기,경기 수원시 팔달구 중부대로 150,200개 이상,4성,관광호텔업,232066,137500,550000,9,50대,58,연애여행,"0"
19098,M,1962,기혼,결혼하지 않은 성인,3,경기,성남시,경영/관리직,1000만원 초과,Y,2021,곤지암리조트,경기,경기 광주시 도척면 도척윗로 278,200개 이상,성급없음,숙박업(생활),276738,101823,501400,9,60대 이상,60,연애여행,"0"
19114,M,1965,기혼,결혼하지 않은 성인,3,경기,하남시,경영/관리직,1000만원 초과,Y,2021,휘닉스평창 호텔,강원,강원 평창군 봉평면 태기로 174,200개 이하,4성,관광호텔업,338300,72000,790000,10,50대,57,연애여행,"0"
19120,F,1960,기혼,결혼하지 않은 성인,4,서울,강남구,전문직,1000만원 초과,Y,2019,현대수 리조트 속초,강원,강원도 속초시 이목로 153,200개 이상,성급없음,휴양콘도미니엄업,96406,53000,260000,9,60대 이상,60,연애여행,"0"
19122,M,1967,기혼,결혼하지 않은 성인,5,경기,안양시,경영/관리직,1000만원 초과,Y,2022,한화리조트 평창,강원,강원도 평창군 봉평면 태기로 228-33,200개 이상,성급없음,휴양콘도미니엄업,319140,107000,570000,9,50대,56,연애여행,"0"
19130,M,1972,기혼,결혼하지 않은 성인,2,서울,강동구,사무직,1000만원 초과,Y,2022,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,50대,51,연애여행,"0"
19145,M,1959,기혼,결혼해 자녀가 있음,2,서울,광진구,경영/관리직,1000만원 초과,Y,2020,하이원 팰리스호텔,강원,강원 정선군 고한읍 고한7길 399,200개 이하,4성,관광호텔업,158200,81284,278160,8,60대 이상,62,연애여행,"0"
19149,M,1964,기혼,대학/대학원생 자녀,2,충남,천안시,사무직,1000만원 초과,Y,2019,하이원 팰리스호텔,강원,강원 정선군 고한읍 고한7길 399,200개 이하,4성,관광호텔업,158200,81284,278160,8,50대,56,연애여행,"0"
19157,M,1989,미혼,X,4,경기,남양주시,사무직,1000만원 초과,Y,2022,하이원 팰리스호텔,강원,강원 정선군 고한읍 고한7길 399,200개 이하,4성,관광호텔업,158200,81284,278160,8,30대,34,연애여행,"0"
19163,M,1974,기혼,자녀가 없음,2,인천,미추홀구,전문직,1000만원 초과,Y,2020,켄싱턴호텔 평창,강원,강원 평창군 진부면 간평리 221-1,200개 이상,4성,미분류,156434,99900,418969,9,40대,47,연애여행,"0"
19169,M,1969,기타,대학/대학원생 자녀,2,서울,동대문구,경영/관리직,1000만원 초과,Y,2023,켄싱턴리조트 설악밸리,강원,강원 고성군 토성면 신평골길 8-25,200개 이상,성급없음,휴양콘도미니엄업,430391,219000,769000,9,50대,55,연애여행,"0"
